976630430702153728,2018-03-22 01:23:34,RT Jon The latest from is the dante horror comedy THE BURBS It s as great as you remember My review,0.65,4.55,0,7,tomhanks
976630301571993601,2018-03-22 01:23:03,RT A lonely sole in the middle of the PCH Yes summer is done Hanx,-0.033333333333333326,-87.46666666666664,0,2624,tomhanks
976629049983422464,2018-03-22 01:18:05,RT AeroHistory 02 17 90 Wayne Campbell Mike Myers and Garth Algar Dana Carvey welcome Aerosmith to Wayne s World than,0.8,642.4000000000001,0,803,tomhanks
976626022543130629,2018-03-22 01:06:03,NEW theater book a must read for all theatre folk 12 One Act plays 78 roles for Actresses Actors,0.13636363636363635,0.0,0,0,tomhanks
976623736404275201,2018-03-22 00:56:58,RT Nope never will watch another Tom Hanks movie This is disgusting I don t care how much you may d,-0.4,-0.4,0,1,tomhanks
976623104737841152,2018-03-22 00:54:27,RT This is awesome cc RT I had no idea Mr Rogers was this real,0.6,0.6,0,1,tomhanks
976621357772525569,2018-03-22 00:47:31,RT I love this movie too I cry every time,0.5,0.0,0,0,tomhanks
976621210913062913,2018-03-22 00:46:56,RT mix Who is the most charming Tom Perhaps can get them amp we can figure it out TomWelli,0.6,1.7999999999999998,0,3,tomhanks
976621191787175936,2018-03-22 00:46:51,RT I saw this movie and cried like a baby,0.0,0.0,0,1,tomhanks
976621044873097216,2018-03-22 00:46:16,That thing when likes your tweet From 2013 Love that he took the time to scroll back Hanx,0.25,0.125,1,0,tomhanks
976620430571266048,2018-03-22 00:43:50,Really 5 years to respond you re too busy dude lol,0.3666666666666667,0.0,0,0,tomhanks
976619677337124864,2018-03-22 00:40:50,I hadn t seen the full trailer until now Thanks,0.275,0.6875,5,0,tomhanks
976618148420972545,2018-03-22 00:34:45,RT Poor little shoe Little kid shoe Hanx,-0.25833333333333336,-301.73333333333335,0,1168,tomhanks
976618103688773632,2018-03-22 00:34:35,RT What an actor sees on a Junket in the City of Light Hanx,0.4,238.8,0,597,tomhanks
976618028275154946,2018-03-22 00:34:17,RT Met Champ Anthony Joshua in UK on the Graham Norton Sho oooof Hanx,0.0,0.0,0,1593,tomhanks
976616537338601472,2018-03-22 00:28:21,Please If you have Netflix you HAVE to watch this The Seventies,0.0,0.0,1,0,tomhanks
976616331515588608,2018-03-22 00:27:32,I love to randomly pick movies for a mini marathon The results can be pretty interesting to say the least,0.09,0.045,1,0,tomhanks
976671710798807041,2018-03-22 04:07:36,RT NEW fun promotional video with and during Jurassic World Fallen Kingdom press Credit C,0.21818181818181817,8.509090909090908,0,39,prattprattpratt
976670367027744768,2018-03-22 04:02:15,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976669814516219904,2018-03-22 04:00:04,finally got into Parks and Rec I d just like to thank you I would 100 watch a spinoff of Bert Macklin,0.0,0.0,0,0,prattprattpratt
976669757037400064,2018-03-22 03:59:50,dude how about a horror movie you as main lead,0.16666666666666666,0.0,0,0,prattprattpratt
976668241685659648,2018-03-22 03:53:49,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976667867478282240,2018-03-22 03:52:19,PERFECT,1.0,0.5,1,0,prattprattpratt
976667730987405312,2018-03-22 03:51:47,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976666729706213376,2018-03-22 03:47:48,Let us all re live the genius of as Andy Dwyer telling the story of Sudden Death,0.06818181818181818,0.20454545454545453,6,0,prattprattpratt
976664717040193536,2018-03-22 03:39:48,RT Appreciate you man,0.0,0.0,0,655,prattprattpratt
976664713147793409,2018-03-22 03:39:47,RT Thanos infinitywar vector illustration I put together Brothers,0.0,0.0,0,2,prattprattpratt
976664509405425664,2018-03-22 03:38:59,RT Look all I m saying is that would make an excellent Indiana Jones,1.0,2.0,0,2,prattprattpratt
976657966714802176,2018-03-22 03:12:59,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976656674042900482,2018-03-22 03:07:51,RT Look all I m saying is that would make an excellent Indiana Jones,1.0,2.0,0,2,prattprattpratt
976656349172924418,2018-03-22 03:06:33,RT chris homie notice my boy jason he s a big fan and just wants to be eaten in the next jurassic world h,0.06666666666666667,0.2,0,3,prattprattpratt
976655007490756609,2018-03-22 03:01:13,A few people I want to hangout with for the day Let s make it happen,-0.2,-0.1,1,0,prattprattpratt
976654538269638659,2018-03-22 02:59:21,Yes always no matter how crappie or beautiful it is at the time,0.85,0.0,0,0,prattprattpratt
976654207959945216,2018-03-22 02:58:03,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976653651832864768,2018-03-22 02:55:50,RT Bettany,0.0,0.0,0,1,prattprattpratt
976651829537722368,2018-03-22 02:48:36,RT chris homie notice my boy jason he s a big fan and just wants to be eaten in the next jurassic world h,0.06666666666666667,0.2,0,3,prattprattpratt
976651810021740544,2018-03-22 02:48:31,My face when I realize was in 2008 s Wanted,0.0,0.0,0,0,prattprattpratt
976651273532510208,2018-03-22 02:46:23,We d better get back cause it ll be dark soon and they mostly come at night mostly,0.27,0.0,0,0,prattprattpratt
976650967256125440,2018-03-22 02:45:10,Can t wait Having a JP birthday party at the movie theatre,0.0,0.0,0,0,prattprattpratt
976650413674987520,2018-03-22 02:42:58,50 if you get the quote Nothing to do with dinosaurs though,0.0,0.0,0,0,prattprattpratt
976647743325331459,2018-03-22 02:32:21,Ahhh you are a legend Best of luck Not that you need it,1.0,0.0,0,0,prattprattpratt
976646925431734277,2018-03-22 02:29:06,amp Jackwhite Another Way To Die Official Video via,0.0,0.0,0,0,prattprattpratt
976646695638282240,2018-03-22 02:28:12,SideBySide of my Star lord cosplay vs the real because I am so pumped to suit up for the,0.2,0.0,0,0,prattprattpratt
976646636683300865,2018-03-22 02:27:58,PrattPratt Chris I found a fraud,0.0,0.0,0,0,prattprattpratt
976645735369334785,2018-03-22 02:24:23,So my kids have been secretly filming an InfinityWar trailer for the last 2 days amp they premiered it tonight We,-0.2,-0.0,0,0,prattprattpratt
976645092617412608,2018-03-22 02:21:49,and please help this us out He s from my hometown and has terminal osteosarcoma He,0.0,0.0,0,0,prattprattpratt
976643350190108672,2018-03-22 02:14:54,RT ICYMI AvengersInfinityWar star reveals charming story of Robert Downey Jr on set,0.7,8.399999999999999,0,12,prattprattpratt
976638908569210880,2018-03-22 01:57:15,Chris Pratt is a class act and a true gentleman,0.35,0.0,0,0,prattprattpratt
976636209949757440,2018-03-22 01:46:32,How do I like this more than once Once isn t enough,0.25,0.0,0,0,prattprattpratt
976635827672571904,2018-03-22 01:45:00,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976634981001908224,2018-03-22 01:41:39,I admire the fact that you never loose your essence keep it up,0.038461538461538464,0.0,0,0,prattprattpratt
976633629999759361,2018-03-22 01:36:17,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976633494423171072,2018-03-22 01:35:44,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976631730248585217,2018-03-22 01:28:44,RT kasky,0.0,0.0,0,1,prattprattpratt
976629997199921152,2018-03-22 01:21:50,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976629408936218624,2018-03-22 01:19:30,I don t like country music and even I LOVE that song,0.5,0.0,0,0,prattprattpratt
976629306863554561,2018-03-22 01:19:06,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976629094019366914,2018-03-22 01:18:15,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976628636945133568,2018-03-22 01:16:26,You know what it is like to live in the country Hope you like this country christianity,0.13636363636363635,0.0,0,0,prattprattpratt
976627549286563841,2018-03-22 01:12:07,weren t y all ragging on this song several months ago,0.0,0.0,1,0,prattprattpratt
976627035442380800,2018-03-22 01:10:04,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976623255644712960,2018-03-22 00:55:03,Watching GuardiansOfTheGalaxy and thinking if I have a chance with God He s the man,0.0,0.0,0,0,prattprattpratt
976621304118988800,2018-03-22 00:47:18,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976620779340255232,2018-03-22 00:45:13,should be given a shot at being Indiana Jones in the future I respect the hell outta Harrison For,0.0,0.0,1,0,prattprattpratt
976620392549842944,2018-03-22 00:43:40,RT Let s make a dream come true for our patient Austin who is waiting for a heart transplant,0.35,46.9,0,134,prattprattpratt
976618212103159809,2018-03-22 00:35:01,I sang this as I read it,0.0,0.0,0,0,prattprattpratt
976618210282717184,2018-03-22 00:35:00,,0.0,0.0,0,0,prattprattpratt
976670273956179969,2018-03-22 04:01:53,RT ShockWildlifeTruth NOTHING LEARNT another Tusker is dead this one was collared S A,-0.2,-0.6000000000000001,0,3,LeoDiCaprio
976666106713829376,2018-03-22 03:45:20,Senko,0.0,0.0,0,0,LeoDiCaprio
976664443529629696,2018-03-22 03:38:43,RT ShockWildlifeTruth NOTHING LEARNT another Tusker is dead this one was collared S A,-0.2,-0.6000000000000001,0,3,LeoDiCaprio
976664039152652288,2018-03-22 03:37:07,RT Thank you for speaking out about important issues There s a lot that people need to become aware of and chan,0.325,0.325,0,1,LeoDiCaprio
976664016360796160,2018-03-22 03:37:01,3 and you looked at me with a magnificent smile What a magnificent smile my love I love you so muc,0.6,0.0,0,0,LeoDiCaprio
976663730145542144,2018-03-22 03:35:53,Thank you for speaking out about important issues There s a lot that people need to become aware of a,0.325,0.48750000000000004,1,1,LeoDiCaprio
976663454735007746,2018-03-22 03:34:47,2 Standing in front of U I gave U a sweet kiss colored with red lipstick on your cheeks Immediatel,0.175,0.0,0,0,LeoDiCaprio
976662429928165378,2018-03-22 03:30:43,1 The kiss color of love In that dream 483 I had about us my darling Leo Dec 22 2012 I was s,0.5,0.0,0,0,LeoDiCaprio
976661939077238784,2018-03-22 03:28:46,RT First for our generation god knows how many more will fall prey to the insatiable greed of human race RIPrihno whiterhin,0.3125,0.0,0,0,LeoDiCaprio
976659784610000896,2018-03-22 03:20:12,RT Check it out just finished yesterday,0.0,0.0,0,1,LeoDiCaprio
976659508935061504,2018-03-22 03:19:07,If you Dont know who has done it pls Google and stop saying modi modi for everything grow some brain,0.0,0.0,0,0,LeoDiCaprio
976659215694647296,2018-03-22 03:17:57,RT It s sad to wake to learn a beautiful creature has passed away or a another bomb went off I hones,0.175,0.175,0,1,LeoDiCaprio
976658670334312448,2018-03-22 03:15:47,RT The whole world is talking about our solar plants even endorses World beating achievement by,0.2,48.400000000000006,0,242,LeoDiCaprio
976657034622963712,2018-03-22 03:09:17,Hands down the greatest movie I have ever seen how didn t he win an Oscar,0.5481481481481482,0.2740740740740741,1,0,LeoDiCaprio
976656313437556736,2018-03-22 03:06:25,lips Softs,0.0,0.0,2,0,LeoDiCaprio
976654958102753280,2018-03-22 03:01:02,When you happen to meet that long lost bestie that you met online,-0.05,-0.025,1,0,LeoDiCaprio
976654662509187074,2018-03-22 02:59:51,How did you know Ps Hope you ve seen this movie or this gif will make NO sense,0.0,0.0,1,0,LeoDiCaprio
976653994503290880,2018-03-22 02:57:12,Eng,0.0,0.0,0,0,LeoDiCaprio
976653324152922112,2018-03-22 02:54:32,BeforeTheFlood on the single most important eye opening documentary you ll ever watch Climate change i,0.20714285714285716,0.10357142857142858,1,0,LeoDiCaprio
976652722480074753,2018-03-22 02:52:09,Before the Flood is on Netflix Watch it ClimateChange is a critical Ontario election issue,0.0,0.0,0,0,LeoDiCaprio
976652596801781762,2018-03-22 02:51:39,RT Modi is not doing anything Good only for election rally and speech,0.35,1.75,0,5,LeoDiCaprio
976652466455490560,2018-03-22 02:51:07,RT sooo are you busy on April 21st We are having a little party Hope you can attend oldsport Nashville,-0.029166666666666664,-0.14583333333333331,0,5,LeoDiCaprio
976651824181620738,2018-03-22 02:48:34,RT its a pride of karnataka,0.0,0.0,0,13,LeoDiCaprio
976651603490103296,2018-03-22 02:47:42,RT luv Hey Old Sport my English class really loved the book and movie The Great Gatsby We are having a party in hono,0.4,11.200000000000001,0,28,LeoDiCaprio
976649410560929792,2018-03-22 02:38:59,Dude India is not because of modi Modi is because of Indi,0.0,0.0,0,0,LeoDiCaprio
